Username,Rating,Review Title,Review Text
Unknown,7,Another Good Venture from Hirani,"Well, three idiots is adopted from ""5 point someone"" novel by Chetan Bhagat and has been shot in IIM B'lore campus. I must admit that Mr. Hirani has come up with another good venture after Munna Bhai and its sequel.3 idiots illustrates the experiences of college life of 3 engineering friends. Unlike usual college comedies, this movie presents a fresh perspective with a message. Pre-interval part is totally hilarious and I can bet the comedy would roll you all in your seats. Just like MunnaBhai(s), Mr. Hirani has sought to bring forward a message through this movie. Therefore, though some instances post interval might appear out of line (must say a bit un-realistic) but viewers would like the overall movie.Aamir, as one of the protagonist, has been phenomenal in this movie as a college going student. Sharman, Madhvan and Boman Irani have also made very good contributions in the movie. Kareena looks good but her role is limited. Direction is good and the movie is set in the backdrop of Delhi.Its certainly worth one time watch.Hope you all enjoy this movie.Regards, MaDdyMacD"
Unknown,7,Another Good Venture from Hirani,"Well, three idiots is adopted from ""5 point someone"" novel by Chetan Bhagat and has been shot in IIM B'lore campus. I must admit that Mr. Hirani has come up with another good venture after Munna Bhai and its sequel.3 idiots illustrates the experiences of college life of 3 engineering friends. Unlike usual college comedies, this movie presents a fresh perspective with a message. Pre-interval part is totally hilarious and I can bet the comedy would roll you all in your seats. Just like MunnaBhai(s), Mr. Hirani has sought to bring forward a message through this movie. Therefore, though some instances post interval might appear out of line (must say a bit un-realistic) but viewers would like the overall movie.Aamir, as one of the protagonist, has been phenomenal in this movie as a college going student. Sharman, Madhvan and Boman Irani have also made very good contributions in the movie. Kareena looks good but her role is limited. Direction is good and the movie is set in the backdrop of Delhi.Its certainly worth one time watch.Hope you all enjoy this movie.Regards, MaDdyMacD"
Unknown,4,It's good in parts but Okay as a whole.,"It's good in parts but Okay as a whole. Aamir Khan this time comes up as an engineering student and does it not so convincingly. He seemed to have been through college not once but many times over, as he started telling 'Say your heart All is Well and things will fall into place'.The movie is about giving freedom to kids and a message to parents, let them be what they want to be do not enforce things on them. This is conveyed in a light sense and in a comical way. Yet, at times it becomes preachy, like the confrontation of Rancho with Virus where Rancho says 'Yeh Marks mere ko samajh aaye hi nahi' and yet not at many other times. It is a parody of itself take the black and white scenes of Raju's family or the scene of Chatur Lingam where he says that after 5 years lets see who will be where. But the good moments are far and only between as a few drizzles in a tropic summer.The cinematography is good only in parts. Like aerial shots of Shimla road and Ladakh scenes otherwise it was just good. The art designing is commendable with the look of college, hostel and other things done well. The editing was not precise as I thought there are lot of things that could have been cut out like the pregnancy sequence in climax. The casting was not apt except Boman Irani as Principal, Chatur Lingam guy the others were clearly not apt. The 3 main protagonists and the heroine were clearly a misfit as none seemed to be students. Acting was average as nothing was so great and so original as if it was never seen. Chatur Lingam was the silver lightning in the otherwise dry acting. Also to mention is Boman Irani as principal.The writing was mediocre as their previous ones were well written and witty Munnabhai movies. And this was an adaptation of Five Point Someone having read that, I can say that the whole backdrop and the characters and only a few situations were picked but the point that was told was different from the book. That book is much worse than this movie. I am not detailing any instances as mostly, I found them silly and stupid.And in parts, hardly a couple, the originality came out. The speech by Chatur Lingam is the saving grace otherwise it was merely pathetic but such instances took it to at least average level.All is surely not well and it's strictly Average - 2/5."
Unknown,4,It's good in parts but Okay as a whole.,"It's good in parts but Okay as a whole. Aamir Khan this time comes up as an engineering student and does it not so convincingly. He seemed to have been through college not once but many times over, as he started telling 'Say your heart All is Well and things will fall into place'.The movie is about giving freedom to kids and a message to parents, let them be what they want to be do not enforce things on them. This is conveyed in a light sense and in a comical way. Yet, at times it becomes preachy, like the confrontation of Rancho with Virus where Rancho says 'Yeh Marks mere ko samajh aaye hi nahi' and yet not at many other times. It is a parody of itself take the black and white scenes of Raju's family or the scene of Chatur Lingam where he says that after 5 years lets see who will be where. But the good moments are far and only between as a few drizzles in a tropic summer.The cinematography is good only in parts. Like aerial shots of Shimla road and Ladakh scenes otherwise it was just good. The art designing is commendable with the look of college, hostel and other things done well. The editing was not precise as I thought there are lot of things that could have been cut out like the pregnancy sequence in climax. The casting was not apt except Boman Irani as Principal, Chatur Lingam guy the others were clearly not apt. The 3 main protagonists and the heroine were clearly a misfit as none seemed to be students. Acting was average as nothing was so great and so original as if it was never seen. Chatur Lingam was the silver lightning in the otherwise dry acting. Also to mention is Boman Irani as principal.The writing was mediocre as their previous ones were well written and witty Munnabhai movies. And this was an adaptation of Five Point Someone having read that, I can say that the whole backdrop and the characters and only a few situations were picked but the point that was told was different from the book. That book is much worse than this movie. I am not detailing any instances as mostly, I found them silly and stupid.And in parts, hardly a couple, the originality came out. The speech by Chatur Lingam is the saving grace otherwise it was merely pathetic but such instances took it to at least average level.All is surely not well and it's strictly Average - 2/5."
Unknown,10,Best Movie,"The best movie I have ever seen in the history of Indian Cinema. best Comedy, Little bit romantic, Story line was very awesome. The best part is the actor of the film is Aamir Khan, who is best for it. The starting of the film till the end Really Amazing. If i still watch it, it'll make me laugh out loud. Aamir khan the only actor who made such great films in Bollywood. Lagaan, Faana, sarfarosh, Dhoom 3, 3 Idiots And not Pk. PK is also the greatest movie of all time The Sound track of 3 idiots is awesome. I would rate it 9.5/10 'cause it is such an amazing film that can't be describe in words :) Thank Yew for reading my review"
Unknown,10,Best Movie,"The best movie I have ever seen in the history of Indian Cinema. best Comedy, Little bit romantic, Story line was very awesome. The best part is the actor of the film is Aamir Khan, who is best for it. The starting of the film till the end Really Amazing. If i still watch it, it'll make me laugh out loud. Aamir khan the only actor who made such great films in Bollywood. Lagaan, Faana, sarfarosh, Dhoom 3, 3 Idiots And not Pk. PK is also the greatest movie of all time The Sound track of 3 idiots is awesome. I would rate it 9.5/10 'cause it is such an amazing film that can't be describe in words :) Thank Yew for reading my review"
Unknown,10,Review,"Nice movie. As I have not seen a huge number of Indian movies probably, most of the ones I have seen were wonderfully entertaining movie was it."
Unknown,10,Review,"Nice movie. As I have not seen a huge number of Indian movies probably, most of the ones I have seen were wonderfully entertaining movie was it."
Unknown,10,"A Reflection on Education, Friendship, and Passion","The 2009 film 3 Idiots, directed by Rajkumar Hirani, is a thought-provoking exploration of the rigid education system, societal pressures, and the importance of pursuing one's passion. Through the journey of three engineering students, it challenges conventional success metrics and emphasizes the value of knowledge, creativity, and friendship.At its heart, 3 Idiots critiques an education system that prioritizes rote memorization over true learning. It highlights how students are often pressured into careers dictated by societal expectations rather than personal interests. The film urges us to redefine success-not by grades or rankings but by the impact of our knowledge and passion.Friendship plays a crucial role in the narrative, showing how genuine connections can provide strength and guidance in times of adversity. The three protagonists support each other, proving that success is not a solitary pursuit but a journey best shared with those who uplift us.Another key lesson is the importance of embracing one's passion. The film encourages viewers to follow their interests rather than blindly chasing prestige or wealth. It suggests that true excellence comes naturally when one is genuinely invested in their work.Ultimately, 3 Idiots is more than a comedy-it is a reflection on how we approach education, career choices, and life itself. It reminds us that success is not about conforming to societal norms but about finding joy in learning, thinking independently, and staying true to oneself."
Unknown,10,"A Reflection on Education, Friendship, and Passion","The 2009 film 3 Idiots, directed by Rajkumar Hirani, is a thought-provoking exploration of the rigid education system, societal pressures, and the importance of pursuing one's passion. Through the journey of three engineering students, it challenges conventional success metrics and emphasizes the value of knowledge, creativity, and friendship.At its heart, 3 Idiots critiques an education system that prioritizes rote memorization over true learning. It highlights how students are often pressured into careers dictated by societal expectations rather than personal interests. The film urges us to redefine success-not by grades or rankings but by the impact of our knowledge and passion.Friendship plays a crucial role in the narrative, showing how genuine connections can provide strength and guidance in times of adversity. The three protagonists support each other, proving that success is not a solitary pursuit but a journey best shared with those who uplift us.Another key lesson is the importance of embracing one's passion. The film encourages viewers to follow their interests rather than blindly chasing prestige or wealth. It suggests that true excellence comes naturally when one is genuinely invested in their work.Ultimately, 3 Idiots is more than a comedy-it is a reflection on how we approach education, career choices, and life itself. It reminds us that success is not about conforming to societal norms but about finding joy in learning, thinking independently, and staying true to oneself."
Unknown,9,The best movie if bollywood,"My all time favourite hindi movie. Combination of comedy, romance, drama & some what science makes it really enjoyable. The movie is just well directed & well portrayed by the respective actors."
Unknown,9,The best movie if bollywood,"My all time favourite hindi movie. Combination of comedy, romance, drama & some what science makes it really enjoyable. The movie is just well directed & well portrayed by the respective actors."
Unknown,10,My thoughts about this movie,Text not found
Unknown,10,My thoughts about this movie,Text not found
Unknown,No Rating,"Over the top, over fantasized, not quite as the hype goes","I believe its a good movie for an average Indian commercial film goer. Story is different, cant pinpoint which English movie's ripoff it is(like most Indian movies).The comedy is OK, aptly done by very able actors like Amir & Boman irani, other 2 'idiots' provided good support. kareena also justified its selection. The film suffers from over sentimentalism and also its a abit impractical if u have a pragmatic look at it, however not every 1 wants a realistic movie.Few funny moments but not much in it especially if we compare it to earlier 2 big successes of Rajkumar hirani, i.e the 'munna bhai' series.The theme is nothing new as it emphasizes on doing in your life what is your natural talent, this reminds me of 'taare zameen par', & can u guess what is strikingly common?...Yes Amir khan. The 'ace' khan as few may call him does a comedy flick after sometime. He looks abit too old for teenage character but then again this detail is overlooked when that supposed teenager is a good actor like he is.The score of the film is good especially 2 dance numbers.In the end its an over the top comedy flick, average fan of commercial Indian movies & teenagers should love it. Of course i m neither and my taste is better."
Unknown,No Rating,"Over the top, over fantasized, not quite as the hype goes","I believe its a good movie for an average Indian commercial film goer. Story is different, cant pinpoint which English movie's ripoff it is(like most Indian movies).The comedy is OK, aptly done by very able actors like Amir & Boman irani, other 2 'idiots' provided good support. kareena also justified its selection. The film suffers from over sentimentalism and also its a abit impractical if u have a pragmatic look at it, however not every 1 wants a realistic movie.Few funny moments but not much in it especially if we compare it to earlier 2 big successes of Rajkumar hirani, i.e the 'munna bhai' series.The theme is nothing new as it emphasizes on doing in your life what is your natural talent, this reminds me of 'taare zameen par', & can u guess what is strikingly common?...Yes Amir khan. The 'ace' khan as few may call him does a comedy flick after sometime. He looks abit too old for teenage character but then again this detail is overlooked when that supposed teenager is a good actor like he is.The score of the film is good especially 2 dance numbers.In the end its an over the top comedy flick, average fan of commercial Indian movies & teenagers should love it. Of course i m neither and my taste is better."
Unknown,6,Not all is well.,Text not found
Unknown,6,Not all is well.,Text not found
Unknown,10,Hits hard and fast,Text not found
Unknown,10,Hits hard and fast,Text not found
Unknown,7,Genius Idiots,Text not found
Unknown,7,Genius Idiots,Text not found
Unknown,3,what is happening to Indian cinema?,Text not found
Unknown,3,what is happening to Indian cinema?,Text not found
Unknown,10,This movie is one of the best movies I have ever seen!,"This movie has been a part of my life since childhood. Growing up, it became more than just entertainment-it became a bridge to countless, treasured memories. Every time I watch it, I'm filled with a sense of nostalgia that never fades, no matter how many times I press play. The story and characters bring me back to a simpler time, and each scene feels like reconnecting with an old friend. The film has a timeless charm, and its warmth and familiarity make me feel at home. It's not just a movie; it's a piece of my past that I'll always cherish, and I know it'll continue to hold a special place in my heart for years to come."
Unknown,10,This movie is one of the best movies I have ever seen!,"This movie has been a part of my life since childhood. Growing up, it became more than just entertainment-it became a bridge to countless, treasured memories. Every time I watch it, I'm filled with a sense of nostalgia that never fades, no matter how many times I press play. The story and characters bring me back to a simpler time, and each scene feels like reconnecting with an old friend. The film has a timeless charm, and its warmth and familiarity make me feel at home. It's not just a movie; it's a piece of my past that I'll always cherish, and I know it'll continue to hold a special place in my heart for years to come."
Unknown,10,Love the Movie,This one was the best movie I would like to say. I love it.
Unknown,10,Love the Movie,This one was the best movie I would like to say. I love it.
Unknown,10,A Must Watch Movie,3 Idiots is an awesome movie. Very relatable to all the students out of the world. Just loved it.😘😊
Unknown,10,A Must Watch Movie,3 Idiots is an awesome movie. Very relatable to all the students out of the world. Just loved it.😘😊
Unknown,10,Entertaining,This is one my favorite films I've watched very entertaining it's funny and Sad at the same time. Most of the film is about Friendship most of the scenes are backstories and what are their futures.I Recommend watching this film You'll both Laugh and Cry at the same time.
Unknown,10,Entertaining,This is one my favorite films I've watched very entertaining it's funny and Sad at the same time. Most of the film is about Friendship most of the scenes are backstories and what are their futures.I Recommend watching this film You'll both Laugh and Cry at the same time.
Unknown,10,Best Movie forever,"Three Idiots' is a remarkable ahead of its time Bollywood blockbuster. This film is a comedy movie with strong acting, memorable characters, a perplexing storyline and most importantly, highly motivational movie to choose the right path in your life."
Unknown,10,Best Movie forever,"Three Idiots' is a remarkable ahead of its time Bollywood blockbuster. This film is a comedy movie with strong acting, memorable characters, a perplexing storyline and most importantly, highly motivational movie to choose the right path in your life."
Unknown,10,what an amazing feelgood movie,"What a wonderful time for me, to discover Bollywood cinema. This movie will open your heart. I'm stunned at how effortlessly the movie jumps from silly comedy to serious tragedy. ""3 Idiots"" always remains tasteful, even though the Idiots do some really idiotic things. And when it's funny, it is really laugh-out-lound-funny.Why is ""3 Idiots"" so special? Because it grips you completely. It is so colourful and beautifully filmed, the storytelling is really captivating and unusual. I loved the musical bits here and there. The characters are lovable and hilarious (Rancho, The professor at ICE, Silencer). The cliches somehow seem fresh (escaping the wedding with the bride). But more than this, it has a really powerful message about love, true friendship, family and dreams.I asked a waiter at an Indian restaurant to recommend me an Indian movie and he wrote this and 2 other names on a piece of paper. Really happy i saw this movie. It will stay with me."
Unknown,10,what an amazing feelgood movie,"What a wonderful time for me, to discover Bollywood cinema. This movie will open your heart. I'm stunned at how effortlessly the movie jumps from silly comedy to serious tragedy. ""3 Idiots"" always remains tasteful, even though the Idiots do some really idiotic things. And when it's funny, it is really laugh-out-lound-funny.Why is ""3 Idiots"" so special? Because it grips you completely. It is so colourful and beautifully filmed, the storytelling is really captivating and unusual. I loved the musical bits here and there. The characters are lovable and hilarious (Rancho, The professor at ICE, Silencer). The cliches somehow seem fresh (escaping the wedding with the bride). But more than this, it has a really powerful message about love, true friendship, family and dreams.I asked a waiter at an Indian restaurant to recommend me an Indian movie and he wrote this and 2 other names on a piece of paper. Really happy i saw this movie. It will stay with me."
Unknown,No Rating,One of the best movies ever made in the history of Indian cinema,"AK and rajkumar hirani has changed the face on Hindi cinema in this millennium and century. after chal chalein, released this year, 3 idiots is another movie which dealt with the education system, students committing suicide after the results are announced and parents forcing on the students to fulfill their dreams. This movie will be an eye opener to the educationists and parents and I hope they will ask their children's to listen to their hearts and choose their career.I was always against the education system of RAATA culture.RDB team is back. AK is the emperor of the Indian cinema. He did the hat rick by releasing his movie in the December 21st December 2007 taare zameen par, 25th December 2008 ghajini, 25th December 2009 3 idiots.TZP blockbuster, ghajini all time blockbuster and 3 idiots will sure become the blockbuster. right from lagaan till 3 idiots gave consecutively 8 hits. mind blowing and first of its kind in the whole world and his name should be placed in the Guinness book of world record.Rest of the cast did excellent, good, likable work and gave their best.rajkumar hirani like always gave 100 percent and did mind blowing job international directorrating: 5 out of 5"
Unknown,No Rating,One of the best movies ever made in the history of Indian cinema,"AK and rajkumar hirani has changed the face on Hindi cinema in this millennium and century. after chal chalein, released this year, 3 idiots is another movie which dealt with the education system, students committing suicide after the results are announced and parents forcing on the students to fulfill their dreams. This movie will be an eye opener to the educationists and parents and I hope they will ask their children's to listen to their hearts and choose their career.I was always against the education system of RAATA culture.RDB team is back. AK is the emperor of the Indian cinema. He did the hat rick by releasing his movie in the December 21st December 2007 taare zameen par, 25th December 2008 ghajini, 25th December 2009 3 idiots.TZP blockbuster, ghajini all time blockbuster and 3 idiots will sure become the blockbuster. right from lagaan till 3 idiots gave consecutively 8 hits. mind blowing and first of its kind in the whole world and his name should be placed in the Guinness book of world record.Rest of the cast did excellent, good, likable work and gave their best.rajkumar hirani like always gave 100 percent and did mind blowing job international directorrating: 5 out of 5"
Unknown,6,All is well...?,Text not found
Unknown,6,All is well...?,Text not found
Unknown,8,amirhosseinahg,"3 Idiots (2009) is one of Bollywood's most iconic films , blending humor, emotions, and social commentary in a perfect mix. The story follows three engineering students whose lives are shaped by the unconventional wisdom of ""Rancho"" (played brilliantly by Aamir Khan ).Strengths:Outstanding performances, especially Aamir Khan's charismatic portrayalA powerful message about educational pressure and the importance of following passionPerfect balance of comedy and drama, making the film both entertaining and thought-provokingMemorable soundtrack and unforgettable dialoguesWeakness:The film feels slightly long in certain parts and could have been tighter in pacingOverall, 3 Idiots is a masterpiece that makes you laugh, cry, and reflect on life's true meaning."
Unknown,8,amirhosseinahg,"3 Idiots (2009) is one of Bollywood's most iconic films , blending humor, emotions, and social commentary in a perfect mix. The story follows three engineering students whose lives are shaped by the unconventional wisdom of ""Rancho"" (played brilliantly by Aamir Khan ).Strengths:Outstanding performances, especially Aamir Khan's charismatic portrayalA powerful message about educational pressure and the importance of following passionPerfect balance of comedy and drama, making the film both entertaining and thought-provokingMemorable soundtrack and unforgettable dialoguesWeakness:The film feels slightly long in certain parts and could have been tighter in pacingOverall, 3 Idiots is a masterpiece that makes you laugh, cry, and reflect on life's true meaning."
Unknown,6,comedy   movie with message,"The film is a laugh riot, despite being high on fundas. Certain sequences almost have you rolling in the aisle, like the ragging sequence, Omi's speech, the three some's wedding crasher sequence, their mournful meal with Raju's mournful mum and Rancho's sundry demos to prove how Kareena has chosen the wrong guy for herself. Add to this, the strong emotional core of the film that makes gentle tugs, now and then, at your guts, and you have an almost perfect score. Hirani carries forward his simplistic 'humanism alone works' philosophy of the Lage Raho Munnabhai series in 3 Idiots too, making it a warm and vivacious signature tune to 2009. The second half of the film does falter in parts, specially the child birth sequence, but it doesn't take long for the film to jump back on track. Aamir does it again. what a movie .from start to the end, hilarious moments.screenplay is fantastic. full on comedy and yet it never looses its heart. pulls off a 22 year old character with brilliance. never for once you feel you are watching. music looks OK"
Unknown,6,comedy   movie with message,"The film is a laugh riot, despite being high on fundas. Certain sequences almost have you rolling in the aisle, like the ragging sequence, Omi's speech, the three some's wedding crasher sequence, their mournful meal with Raju's mournful mum and Rancho's sundry demos to prove how Kareena has chosen the wrong guy for herself. Add to this, the strong emotional core of the film that makes gentle tugs, now and then, at your guts, and you have an almost perfect score. Hirani carries forward his simplistic 'humanism alone works' philosophy of the Lage Raho Munnabhai series in 3 Idiots too, making it a warm and vivacious signature tune to 2009. The second half of the film does falter in parts, specially the child birth sequence, but it doesn't take long for the film to jump back on track. Aamir does it again. what a movie .from start to the end, hilarious moments.screenplay is fantastic. full on comedy and yet it never looses its heart. pulls off a 22 year old character with brilliance. never for once you feel you are watching. music looks OK"
Unknown,3,3 stars for 3 Idiots,Text not found
Unknown,3,3 stars for 3 Idiots,Text not found
Unknown,9,Very very good ...,"This movie is a masterstroke that rivals 2021's 83, but falls just short. Even so, it is a very humorous and heartwarming tale that features an ALL STAR ensemble cast, incredible musical numbers/dance choreography, and elite level script writing. Definitely watch this over its cheap Spanish counterpart/ripoff ""3 Idiotas"", possibly the worst movie ever to be conceived by man. Would highly recommend. Aal izz well !!!!!!9/10
-Rajesh P."
Unknown,9,Very very good ...,"This movie is a masterstroke that rivals 2021's 83, but falls just short. Even so, it is a very humorous and heartwarming tale that features an ALL STAR ensemble cast, incredible musical numbers/dance choreography, and elite level script writing. Definitely watch this over its cheap Spanish counterpart/ripoff ""3 Idiotas"", possibly the worst movie ever to be conceived by man. Would highly recommend. Aal izz well !!!!!!9/10
-Rajesh P."
Unknown,9,Superb,One of the best Bollywood movies ever . Every actor was good in their roles and the director have one a good job .
Unknown,9,Superb,One of the best Bollywood movies ever . Every actor was good in their roles and the director have one a good job .
Unknown,10,A Tw0-Faced C0IN,Text not found
Unknown,10,A Tw0-Faced C0IN,Text not found
Unknown,10,Awesome,A must watch movie. Great story and superb acting from actors.
Unknown,10,Awesome,A must watch movie. Great story and superb acting from actors.
Unknown,10,Such a sweet story of friendship,"The songs are delightful, the story of unequivocal friendship is so powerful, the message of excellence, hope, and curiosity is wonderful. This movie is in my top 5."
Unknown,10,Such a sweet story of friendship,"The songs are delightful, the story of unequivocal friendship is so powerful, the message of excellence, hope, and curiosity is wonderful. This movie is in my top 5."
Unknown,No Rating,Not too well,"I expected the world out of this movie. Aamir Khan is Only a half decent actor, but Rajkumar Hirani is the man behind the Munnabhai Series, two of the best films in the history of Hindi cinema. But how he disappoints!!! The problems with the movie are the fact that it is too long, has no idea what it is trying to preach. But the big big problem being the fact that it is so so unfunny. Really. The Munnabhai films made you smile and chuckle in almost every scene, but there is such a lack of genuinity in this film, that it gets very hard to do the same here. Maybe it is the poor acting skills, maybe it is the fact that Aamir Khan cannot carry the film well at all, I dunno. Mostly, it must have been my expectations I guess. NOTHING iz well here, don't even bother easting precious time on this. Wish I could rate this even lower, like a negative, but alas...."
Unknown,No Rating,Not too well,"I expected the world out of this movie. Aamir Khan is Only a half decent actor, but Rajkumar Hirani is the man behind the Munnabhai Series, two of the best films in the history of Hindi cinema. But how he disappoints!!! The problems with the movie are the fact that it is too long, has no idea what it is trying to preach. But the big big problem being the fact that it is so so unfunny. Really. The Munnabhai films made you smile and chuckle in almost every scene, but there is such a lack of genuinity in this film, that it gets very hard to do the same here. Maybe it is the poor acting skills, maybe it is the fact that Aamir Khan cannot carry the film well at all, I dunno. Mostly, it must have been my expectations I guess. NOTHING iz well here, don't even bother easting precious time on this. Wish I could rate this even lower, like a negative, but alas...."
Unknown,6,This movie is an anomaly in the top 250 list,This review is specifically for folks who are watching the 250 list. This movie doesn't deserve to be there. There is nothing special about the movie. You have been warned.
Unknown,6,This movie is an anomaly in the top 250 list,This review is specifically for folks who are watching the 250 list. This movie doesn't deserve to be there. There is nothing special about the movie. You have been warned.
Unknown,10,A masterpiece,"In simple words, ""Awesome Movie"". Really one of the best movies of bollywood till date.The plot depicts the life of engineering students. It shows us that many times students are just driven by the urge of getting marks rather than gathering knowledge. It is a well balanced movie between life lessons and some comedy which keeps the viewers engaged. This movie also gives us hope and courage to face the problems in our life and chase our dreams. The phrase ""All iz Well"" really becomes many of our ""mantra""s."
Unknown,10,A masterpiece,"In simple words, ""Awesome Movie"". Really one of the best movies of bollywood till date.The plot depicts the life of engineering students. It shows us that many times students are just driven by the urge of getting marks rather than gathering knowledge. It is a well balanced movie between life lessons and some comedy which keeps the viewers engaged. This movie also gives us hope and courage to face the problems in our life and chase our dreams. The phrase ""All iz Well"" really becomes many of our ""mantra""s."
Unknown,6,All is well,"It may be too long and corny at times, but it is nonetheless a funny, well acted and emotionally resonant movie with a good message.
All is well."
Unknown,6,All is well,"It may be too long and corny at times, but it is nonetheless a funny, well acted and emotionally resonant movie with a good message.
All is well."
Unknown,4,Very disappointed,Text not found
Unknown,4,Very disappointed,Text not found
Unknown,10,Goood,Text not found
Unknown,10,Goood,Text not found
Unknown,10,3 Idiots- A life changeable and motivational movie,"Three Idiots' is a remarkable ahead of its time Bollywood blockbuster. This film is a comedy movie with strong acting, memorable characters, a perplexing storyline and most importantly, highly motivational movie to choose the right path in your life.The producers of the movie expressed some amazing scenery of the mountainous landscape of Ladakh. These scenes were taken with various different camera angles such as high angle, crane and parallax shots. These colourful scenes were ingeniously used to infer that a happy and exiting moment was to come. I felt as though the film was very educational in the way that it tries to spread awareness and teach the viewers of the increasing risk of the school system related suicides in India. The mood of this film changes rapidly from joyous to depressing to comedic etc. In doing so, it made the film more exiting as I was always at the edge of my seat unknowing what fascinating event will take place. I used to think all Bollywood films are low budget with atrocious actors, but now I realised how incredibly convincing some of their actors are, even for Hollywood standards! These acting capabilities I have witnessed set a great example to me of how extraordinary Bollywood films can be and it intrigues me to watch more.Overall, 'Three Idiots' was an amazing film that really impressed me of how good Bollywood films can be. My emotions throughout the film was like a roller coaster, going from sad to jubilant in a matter of seconds. I mainly recommend this film to anyone who is unsure of watching a Bollywood film, yet I also recommend this film to every other person in the entirety of the earth."
Unknown,10,3 Idiots- A life changeable and motivational movie,"Three Idiots' is a remarkable ahead of its time Bollywood blockbuster. This film is a comedy movie with strong acting, memorable characters, a perplexing storyline and most importantly, highly motivational movie to choose the right path in your life.The producers of the movie expressed some amazing scenery of the mountainous landscape of Ladakh. These scenes were taken with various different camera angles such as high angle, crane and parallax shots. These colourful scenes were ingeniously used to infer that a happy and exiting moment was to come. I felt as though the film was very educational in the way that it tries to spread awareness and teach the viewers of the increasing risk of the school system related suicides in India. The mood of this film changes rapidly from joyous to depressing to comedic etc. In doing so, it made the film more exiting as I was always at the edge of my seat unknowing what fascinating event will take place. I used to think all Bollywood films are low budget with atrocious actors, but now I realised how incredibly convincing some of their actors are, even for Hollywood standards! These acting capabilities I have witnessed set a great example to me of how extraordinary Bollywood films can be and it intrigues me to watch more.Overall, 'Three Idiots' was an amazing film that really impressed me of how good Bollywood films can be. My emotions throughout the film was like a roller coaster, going from sad to jubilant in a matter of seconds. I mainly recommend this film to anyone who is unsure of watching a Bollywood film, yet I also recommend this film to every other person in the entirety of the earth."
Unknown,9,Best Bollywood movie,"It's a story of a three friends in a college and their life after college . It's very humorous, inspiring and funny at the same time . It will take you back to your student life and make you remember different good and bad aspect of it . It will make you realise how important friendship is and how it matters to an individual . It will guide you to realise how important it is to follow your heart rather than succumb to society pressure and follow the path you are not interested. You will get motivated , cry and believe me laugh at the same time . Go watch it , you won't regret and will definitely create a strong impact on your life . Cheers 😊"
Unknown,9,Best Bollywood movie,"It's a story of a three friends in a college and their life after college . It's very humorous, inspiring and funny at the same time . It will take you back to your student life and make you remember different good and bad aspect of it . It will make you realise how important friendship is and how it matters to an individual . It will guide you to realise how important it is to follow your heart rather than succumb to society pressure and follow the path you are not interested. You will get motivated , cry and believe me laugh at the same time . Go watch it , you won't regret and will definitely create a strong impact on your life . Cheers 😊"
Unknown,8,good film,Text not found
Unknown,8,good film,Text not found
Unknown,10,Mind blowing....,"3 idiots is the my all time favorite n i am always happy to watch this movie.....
Top class Direction form Raju Hirani sir."
Unknown,10,Mind blowing....,"3 idiots is the my all time favorite n i am always happy to watch this movie.....
Top class Direction form Raju Hirani sir."
Unknown,9,One of my personal ratings best movie.,My friend told me once about this movie that ''You will learn every line from this movie.''
Unknown,9,One of my personal ratings best movie.,My friend told me once about this movie that ''You will learn every line from this movie.''
Unknown,No Rating,3 hours too long,Text not found
Unknown,No Rating,3 hours too long,Text not found
Unknown,7,The most meaningful goofy movie.,"Personal Rating: 7/10I want to keep this review brief, unlike the movie. I tease... though it does have a runtime of 2hr 50mins. However, that time passes by quickly, filled by a series of ""mini"" movies contributing to the overarching storyline of this film. But that's all beside the point.I went into this movie having not seen much Bollywood before, and thinking this was a twist on the 3 stooges. Boy was I in for a rollercoaster. I could tackle this movie as I usually do, dialogue, cinematography, set design, acting, and quality. If I did that, however, this movie would have a much lower rating. If I based my score off of how many people peed on a wall though... I want to acknowledge that this movie is old, many of the cuts and transitions are cheesy to the western world, most storylines were just there for the surprise, and some of the dialogue... ""not it chief.""But,that's not this movie. If you go in expecting Christopher Nolan you will surely leave disappointed. What makes this movie worth watching in my opinion, are the heavy topics, themes, that it covers in a comedic yet straightforward, not pulling punches, way. I don't want to give any spoilers but to name a view of the themes, the robotic flawed nature of the educational system, the issue of suicide caused by stress, parents pushing their dreams on their children, and pursuing things that make you happy. Just by that alone, Woah, this movie is gold. And the comedy, it's fun, keeps it a very enjoyable watch!Major props to the Indian filmmaking culture for making this gem.""All is well!"""
